"zip","NPI","index","order","city","state"
"68123","1740501162",23374,2049,"Bellevue","NE"
"68198","1801047857",23375,2076,"Omaha","NE"
"68005","1811955685",23376,2050,"Bellevue","NE"
"68131","1821020512",23377,2091,"Omaha","NE"
"68131","1831206739",23378,2120,"Omaha","NE"
"52655","1881905768",23379,2111,"West Burlington","IA"
"68198","1962451260",23380,2100,"Omaha","NE"
"51555","1972653962",23381,2153,"Missouri Valley","IA"
"68131","1992731574",23382,2122,"Omaha","NE"
"75206","1114976453",23383,8636,"Dallas","TX"
"76104","1144242512",23384,9630,"Fort Worth","TX"
"75061","1215983572",23385,8712,"Irving","TX"
"76104","1295730786",23386,9610,"Fort Worth","TX"
"75088","1336139807",23387,9612,"Rowlett","TX"
"76104","1487691424",23388,8928,"Fort Worth","TX"
"76092","1497718936",23389,8921,"Southlake","TX"
"76092","1881646255",23390,8841,"Southlake","TX"
"29307","1134186463",23391,34298,"Spartanburg","SC"
"29307","1174783310",23392,34307,"Spartanburg","SC"
"29307","1275657694",23393,34305,"Spartanburg","SC"
"29307","1730115825",23394,34299,"Spartanburg","SC"
"48911","1043287329",23395,20034,"Lansing","MI"
"15102","1053520361",23396,23419,"Bethel Park","PA"
"15102","1528090867",23397,23424,"Bethel Park","PA"
"16601","1649598830",23398,23873,"Altoona","PA"
"16601","1659599066",23399,23878,"Altoona","PA"
"16601","1689800617",23400,23877,"Altoona","PA"
"45005","1053331009",23401,15809,"Franklin","OH"
"45005","1700803780",23402,15814,"Franklin","OH"
"39759","1679641450",23403,27526,"Starkville","MS"
"35801","1013994342",23404,28127,"Huntsville","AL"
"35802","1104893551",23405,28071,"Huntsville","AL"
"35801","1508847856",23406,28119,"Huntsville","AL"
"35801","1821089012",23407,28130,"Huntsville","AL"
"29045","1124089693",23408,35381,"Elgin","SC"
"20176","1740576107",23409,33208,"Leesburg","VA"
"14895","1093817348",23410,23801,"Wellsville","NY"
"14895","1598719106",23411,23805,"Wellsville","NY"
"14802","1952355794",23412,23804,"Alfred","NY"
"45750","1043215338",23413,16132,"Marietta","OH"
"43351","1053578757",23414,16046,"Upper Sandusky","OH"
"45601","1154307601",23415,15986,"Chillicothe","OH"
"43113","1255322814",23416,15982,"Circleville","OH"
"43113","1306085220",23417,15980,"Circleville","OH"
"43050","1356453690",23418,16061,"Mount Vernon","OH"
"43050","1427029347",23419,16063,"Mount Vernon","OH"
"44004","1487828158",23420,15981,"Ashtabula","OH"
"43050","1558579839",23421,16060,"Mount Vernon","OH"
"43113","1689665242",23422,15984,"Circleville","OH"
"43113","1710924659",23423,15987,"Circleville","OH"
"43050","1952387169",23424,16064,"Mount Vernon","OH"
"45750","1992774772",23425,16138,"Marietta","OH"
"40330","1013969849",23426,17229,"Harrodsburg","KY"
"40330","1336121441",23427,17233,"Harrodsburg","KY"
"40508","1679641609",23428,17234,"Lexington","KY"
"16803","1053311761",23429,23860,"State College","PA"
"15146","1437192747",23430,23939,"Monroeville","PA"
"28640","1326153180",23431,32175,"Jefferson","NC"
"28640","1396711057",23432,32176,"Jefferson","NC"
"28640","1619907334",23433,32174,"Jefferson","NC"
"43201","1013970565",23434,16573,"Columbus","OH"
"43201","1073576526",23435,16583,"Columbus","OH"
"43201","1710986922",23436,16560,"Columbus","OH"
"43201","1902927155",23437,16584,"Columbus","OH"
"43201","1982689501",23438,16570,"Columbus","OH"
"43213","1437192952",23439,16245,"Columbus","OH"
"43215","1457398612",23440,16316,"Columbus","OH"
"43214","1720037880",23441,16263,"Columbus","OH"
"43214","1790739704",23442,16252,"Columbus","OH"
"43231","1821290313",23443,16213,"Columbus","OH"
"43062","1912909268",23444,16210,"Pataskala","OH"
"43123","1669411252",23445,16250,"Grove City","OH"
"48306","1568520252",23446,20947,"Rochester","MI"
"48360","1922053685",23447,20931,"Lake Orion","MI"
"15851","1437191517",23448,23894,"Reynoldsville","PA"
"34232","1104810332",23449,30820,"Sarasota","FL"
"34233","1881636082",23450,30837,"Sarasota","FL"
"23148","1205867645",23451,34037,"Saint Stephens Church","VA"
"23009","1356379564",23452,33009,"Aylett","VA"
"23111","1568435048",23453,32988,"Mechanicsville","VA"
"23005","1588633267",23454,33007,"Ashland","VA"
"23229","1598790362",23455,32886,"Richmond","VA"
"22560","1598926164",23456,34038,"Tappahannock","VA"
"23111","1609984418",23457,32992,"Mechanicsville","VA"
"23231","1922174341",23458,33001,"Richmond","VA"
"23116","1952314130",23459,33008,"Mechanicsville","VA"
"33901","1881925949",23460,30615,"Fort Myers","FL"
"52403","1699738880",23461,6028,"Cedar Rapids","IA"
"74145","1124088083",23462,3516,"Tulsa","OK"
"76104","1912930652",23463,9333,"Fort Worth","TX"
"63126","1083689061",23464,14016,"Saint Louis","MO"
"63126","1174726046",23465,14007,"Saint Louis","MO"
"74136","1215901046",23466,3429,"Tulsa","OK"
"63090","1497728562",23467,14011,"Washington","MO"
"63090","1649434200",23468,14009,"Washington","MO"
"63131","1669447082",23469,13999,"Saint Louis","MO"
"63131","1831382431",23470,14017,"Saint Louis","MO"
"82201","1225039027",23471,4697,"Wheatland","WY"
"82201","1861494460",23472,4698,"Wheatland","WY"
"53792","1700853736",23473,7048,"Madison","WI"
"40065","1194717397",23474,18194,"Shelbyville","KY"
"40215","1376532168",23475,18198,"Louisville","KY"
"40215","1487648788",23476,18200,"Louisville","KY"
"40065","1548261191",23477,18201,"Shelbyville","KY"
"40215","1679578058",23478,18196,"Louisville","KY"
"40215","1699767723",23479,18197,"Louisville","KY"
"40065","1770575979",23480,18195,"Shelbyville","KY"
"40215","1811992969",23481,18203,"Louisville","KY"
"40215","1942401005",23482,18205,"Louisville","KY"
"32080","1386619096",23483,31092,"St. Augustine","FL"
"32177","1902899958",23484,31084,"Palatka","FL"
"99202","1124039938",23485,35778,"Spokane","WA"
"98201","1265486062",23486,35774,"Everett","WA"
"98201","1295990166",23487,35775,"Everett","WA"
"98201","1346216561",23488,35771,"Everett","WA"
"98201","1386737963",23489,35765,"Everett","WA"
"98201","1437127149",23490,35776,"Everett","WA"
"98201","1518933936",23491,35770,"Everett","WA"
"98201","1538137112",23492,35772,"Everett","WA"
"98201","1578540555",23493,35767,"Everett","WA"
"98201","1669467304",23494,35766,"Everett","WA"
"98201","1881748473",23495,35768,"Everett","WA"
"98201","1881788495",23496,35773,"Everett","WA"
"98201","1922055300",23497,35777,"Everett","WA"
"37307","1225047988",23498,28761,"Benton","TN"
"37331","1235126392",23499,19129,"Etowah","TN"
"27834","1093791709",23500,32251,"Greenville","NC"
"60402","1891728747",23501,12251,"Berwyn","IL"
"57533","1013972868",23502,1803,"Gregory","SD"
"57533","1588629760",23503,1805,"Gregory","SD"
"57533","1912962788",23504,1806,"Gregory","SD"
"57533","1932164266",23505,1804,"Gregory","SD"
"93308","1417907452",23506,11941,"Bakersfield","CA"
"66043","1023226131",23507,837,"Lansing","KS"
"66112","1043370489",23508,822,"Kansas City","KS"
"66112","1053356055",23509,823,"Kansas City","KS"
"66112","1215029392",23510,848,"Kansas City","KS"
"66112","1376603712",23511,824,"Kansas City","KS"
"66112","1386704732",23512,826,"Kansas City","KS"
"66104","1417054362",23513,1153,"Kansas City","KS"
"50309","1508154659",23514,845,"Des Moines","IA"
"66112","1598824963",23515,839,"Kansas City","KS"
"66106","1770559494",23516,819,"Kansas City","KS"
"66112","1871686279",23517,855,"Kansas City","KS"
"66112","1891777447",23518,820,"Kansas City","KS"
"73120","1043247703",23519,2823,"Oklahoma City","OK"
"73942","1114991122",23520,3138,"Guymon","OK"
"73942","1164462933",23521,3143,"Guymon","OK"
"73120","1174542351",23522,2853,"Oklahoma City","OK"
"73120","1255396073",23523,2859,"Oklahoma City","OK"
"73044","1275567513",23524,2812,"Guthrie","OK"
"74401","1346477585",23525,3142,"Muskogee","OK"
"73120","1376529511",23526,2819,"Oklahoma City","OK"
"73120","1497720114",23527,2851,"Oklahoma City","OK"
"73120","1538199450",23528,2822,"Oklahoma City","OK"
"73120","1548360779",23529,2844,"Oklahoma City","OK"
"73942","1578703369",23530,3139,"Guymon","OK"
"73120","1629002761",23531,2821,"Oklahoma City","OK"
"73120","1639136542",23532,2803,"Oklahoma City","OK"
"73120","1659391464",23533,2841,"Oklahoma City","OK"
"73120","1669410601",23534,2836,"Oklahoma City","OK"
"73120","1699719773",23535,2843,"Oklahoma City","OK"
"73120","1720039100",23536,2842,"Oklahoma City","OK"
"73942","1770669129",23537,3141,"Guymon","OK"
"73762","1992755722",23538,2828,"Okarche","OK"
"29607","1043416167",23539,34194,"Greenville","SC"
"29601","1083641757",23540,34179,"Greenville","SC"
"29601","1093719320",23541,34252,"Greenville","SC"
"29607","1215256839",23542,34235,"Greenville","SC"
"29605","1336110147",23543,34187,"Greenville","SC"
"29360","1366431025",23544,34072,"Laurens","SC"
"29607","1386871655",23545,34196,"Greenville","SC"
"29607","1396845103",23546,34258,"Greenville","SC"
"29607","1407890932",23547,34197,"Greenville","SC"
"29325","1508809344",23548,34071,"Clinton","SC"
"29601","1538225206",23549,34134,"Greenville","SC"
"29360","1558305029",23550,34074,"Laurens","SC"
"29607","1598736696",23551,34260,"Greenville","SC"
"29360","1629011473",23552,34069,"Laurens","SC"
"29607","1629272331",23553,34145,"Greenville","SC"
"29607","1649206459",23554,34139,"Greenville","SC"
"29607","1669443479",23555,34141,"Greenville","SC"
"29607","1740247279",23556,34146,"Greenville","SC"
"29607","1801923560",23557,34198,"Greenville","SC"
"29607","1891779385",23558,34144,"Greenville","SC"
"29607","1912940586",23559,34143,"Greenville","SC"
"29607","1922099399",23560,34128,"Greenville","SC"
"29607","1932170826",23561,34186,"Greenville","SC"
"29607","1952622946",23562,34403,"Greenville","SC"
"29681","1992762611",23563,34236,"Simpsonville","SC"
"37388","1083609481",23564,25902,"Tullahoma","TN"
"45157","1326199829",23565,19542,"New Richmond","OH"
"45142","1568533677",23566,19555,"Lynchburg","OH"
"45142","1720096399",23567,19553,"Lynchburg","OH"
"45133","1811997521",23568,19554,"Hillsboro","OH"
"45133","1861450892",23569,19557,"Hillsboro","OH"
"45133","1902046261",23570,19552,"Hillsboro","OH"
"80013","1174840045",23571,18889,"Aurora","CO"
"38555","1548365778",23572,18890,"Crossville","TN"
"16508","1013974039",23573,11621,"Erie","PA"
"16508","1497750129",23574,11648,"Erie","PA"
"16508","1720086622",23575,11622,"Erie","PA"
"16508","1912986605",23576,11619,"Erie","PA"
"60016","1063556991",23577,12111,"Des Plaines","IL"
"60007","1780670760",23578,12308,"Elk Grove Village","IL"
"80012","1285764852",23579,4421,"Aurora","CO"
"80014","1447246079",23580,4407,"Aurora","CO"
"41017","1013974419",23581,21505,"Ft Mitchell","KY"
"41017","1457311722",23582,21493,"Ft Mitchell","KY"
"41017","1548220817",23583,21492,"Ft Mitchell","KY"
"41017","1720297294",23584,21494,"Ft Mitchell","KY"
"41017","1730398694",23585,21539,"Ft Mitchell","KY"
"41017","1770690216",23586,21498,"Ft Mitchell","KY"
"41017","1821059791",23587,21497,"Ft Mitchell","KY"
"41017","1952360695",23588,21503,"Ft Mitchell","KY"
"33901","1104928142",23589,30630,"Fort Myers","FL"
"53089","1174580724",23590,5848,"Sussex","WI"
"53089","1427016575",23591,5845,"Sussex","WI"
"53089","1497713515",23592,5843,"Sussex","WI"
"53089","1891752903",23593,5844,"Sussex","WI"
"75069","1013974740",23594,8855,"McKinney","TX"
"75069","1073571303",23595,8856,"McKinney","TX"
"44304","1962630111",23596,20775,"Akron","OH"
"29566","1508856634",23597,35187,"Little River","SC"
"49304","1225058506",23598,21387,"Baldwin","MI"
"49346","1336137389",23599,21312,"Stanwood","MI"
"49304","1467521286",23600,21464,"Baldwin","MI"
"49307","1699797092",23601,21311,"Big Rapids","MI"
"32514","1154338424",23602,26819,"Pensacola","FL"
"32565","1871546515",23603,26753,"Jay","FL"
"63117","1871792796",23604,26863,"Saint Louis","MO"
"32803","1982897112",23605,28800,"Orlando","FL"
"52732","1831141043",23606,5591,"Clinton","IA"
"21921","1578770004",23607,25347,"Elkton","MD"
"21921","1740255728",23608,25350,"Elkton","MD"
"43623","1063405033",23609,16679,"Toledo","OH"
"43623","1245218312",23610,16660,"Toledo","OH"
"27573","1124310180",23611,32735,"Roxboro","NC"
"27705","1225112105",23612,32717,"Durham","NC"
"27704","1821172719",23613,32737,"Durham","NC"
"23502","1013982404",23614,33784,"Norfolk","VA"
"20176","1043276793",23615,33733,"Leesburg","VA"
"23502","1063483675",23616,33731,"Norfolk","VA"
"23502","1093799082",23617,33762,"Norfolk","VA"
"23505","1104881002",23618,33788,"Norfolk","VA"
"23502","1174687750",23619,33727,"Norfolk","VA"
"23454","1194806307",23620,33826,"Virginia Beach","VA"
"23502","1205029386",23621,33730,"Norfolk","VA"
"23502","1205801693",23622,33726,"Norfolk","VA"
"23454","1205842887",23623,33734,"Virginia Beach","VA"
"23606","1275531063",23624,33899,"Newport News","VA"
"20176","1306801717",23625,33732,"Leesburg","VA"
"23464","1306874862",23626,33743,"Virginia Beach","VA"
"20176","1326012113",23627,33737,"Leesburg","VA"
"23602","1336438951",23628,33827,"Newport News","VA"
"23602","1356322333",23629,33910,"Newport News","VA"
"20176","1366407637",23630,33822,"Leesburg","VA"
"23502","1396062931",23631,33745,"Norfolk","VA"
"23453","1417047663",23632,33805,"Virginia Beach","VA"
"23517","1437205234",23633,33670,"Norfolk","VA"
"23505","1447456959",23634,33815,"Norfolk","VA"
"23502","1467429993",23635,33700,"Norfolk","VA"
"23455","1538270756",23636,33825,"Virginia Beach","VA"
"23454","1558336941",23637,33735,"Virginia Beach","VA"
"23464","1609859834",23638,33747,"Virginia Beach","VA"
"23502","1669446290",23639,33790,"Norfolk","VA"
"23502","1699740985",23640,33739,"Norfolk","VA"
"23502","1700851367",23641,33724,"Norfolk","VA"
"23502","1750692521",23642,33749,"Norfolk","VA"
"23502","1770558082",23643,33741,"Norfolk","VA"
"23464","1770746174",23644,33738,"Virginia Beach","VA"
"23502","1851366157",23645,33744,"Norfolk","VA"
"23502","1851366173",23646,33874,"Norfolk","VA"
"23502","1851366215",23647,33710,"Norfolk","VA"
"20176","1871799361",23648,33817,"Leesburg","VA"
"20176","1912983768",23649,33725,"Leesburg","VA"
"23464","1962451773",23650,33764,"Virginia Beach","VA"
"23464","1982669776",23651,33748,"Virginia Beach","VA"
"95661","1255402723",23652,4904,"Roseville","CA"
"95816","1861451676",23653,4899,"Sacramento","CA"
"27401","1336469667",23654,31779,"Greensboro","NC"
"28403","1144273244",23655,32561,"Wilmington","NC"
"56241","1699765982",23656,7307,"Granite Falls","MN"
"47904","1164692216",23657,15081,"Lafayette","IN"
"47904","1255532487",23658,15084,"Lafayette","IN"
"47904","1265455836",23659,15089,"Lafayette","IN"
"47904","1336108034",23660,15080,"Lafayette","IN"
"47904","1649479478",23661,15082,"Lafayette","IN"
"47904","1760569149",23662,15083,"Lafayette","IN"
"24501","1275536567",23663,32393,"Lynchburg","VA"
"24541","1417915547",23664,32386,"Danville","VA"
"24541","1659371805",23665,32383,"Danville","VA"
"24541","1700101110",23666,32384,"Danville","VA"
"23927","1770588212",23667,33107,"Clarksville","VA"
"24541","1801045356",23668,32387,"Danville","VA"
"48187","1093785941",23669,21014,"Canton","MI"
"48071","1114038726",23670,21015,"Madison Heights","MI"
"48076","1134452501",23671,19432,"Southfield","MI"
"48073","1225039597",23672,21071,"Royal Oak","MI"
"48073","1225069099",23673,21004,"Royal Oak","MI"
"48081","1255332599",23674,21069,"Saint Clair Shores","MI"
"48195","1326021262",23675,21032,"Southgate","MI"
"48071","1356443600",23676,21020,"Madison Heights","MI"
"48313","1366475063",23677,21077,"Sterling Heights","MI"
"48313","1396736724",23678,20949,"Sterling Heights","MI"
"48073","1407833627",23679,21025,"Royal Oak","MI"
"48071","1467574541",23680,21026,"Madison Heights","MI"
"48017","1487634986",23681,21018,"Clawson","MI"
"48073","1487745832",23682,20945,"Royal Oak","MI"
"48307","1497763189",23683,20953,"Rochester","MI"
"48085","1528008570",23684,20960,"Troy","MI"
"48017","1548240237",23685,21019,"Clawson","MI"
"48334","1689745481",23686,20951,"Farmington","MI"
"48081","1760631766",23687,21072,"Saint Clair Shores","MI"
"48085","1770797482",23688,20959,"Troy","MI"
"48085","1801862834",23689,20964,"Troy","MI"
"48186","1902024383",23690,20375,"Westland","MI"
"48095","1932168127",23691,20946,"Washington","MI"
"48081","1942202486",23692,21064,"Saint Clair Shores","MI"
"48073","1962478974",23693,20950,"Royal Oak","MI"
"48085","1962478990",23694,20966,"Troy","MI"
"48073","1962485318",23695,21009,"Royal Oak","MI"
"48071","1972614659",23696,21012,"Madison Heights","MI"
"48307","1972797892",23697,20975,"Rochester","MI"
"48075","1982630273",23698,21031,"Southfield","MI"
"29492","1215043856",23699,34846,"Charleston","SC"
"29150","1265418164",23700,35077,"Sumter","SC"
"64132","1336296599",23701,34923,"Kansas City","MO"
"29466","1417037078",23702,34935,"Mount Pleasant","SC"
"29445","1427011089",23703,34854,"Goose Creek","SC"
"29406","1538277405",23704,34837,"Charleston","SC"
"29406","1598705899",23705,34843,"Charleston","SC"
"13326","1659338226",23706,34937,"Cooperstown","NY"
"29615","1710098124",23707,34845,"Greenville","SC"
"29406","1942250758",23708,34842,"Charleston","SC"
"79761","1073796330",23709,10664,"Odessa","TX"
"79720","1437174620",23710,10684,"Big Spring","TX"
"79782","1811960628",23711,10725,"Stanton","TX"
"79720","1942386248",23712,10685,"Big Spring","TX"
"12198","1477663243",23713,22321,"Wynantskill","NY"
"29569","1073521662",23714,35122,"Loris","SC"
"29566","1154374510",23715,35196,"Little River","SC"
"29607","1215920616",23716,35171,"Greenville","SC"
"29440","1285641175",23717,35106,"Georgetown","SC"
"29440","1336123199",23718,35104,"Georgetown","SC"
"29576","1356338115",23719,35130,"Murrells Inlet","SC"
"29582","1407916133",23720,35126,"North Myrtle Beach","SC"
"29440","1578669297",23721,35108,"Georgetown","SC"
"29440","1669455077",23722,35129,"Georgetown","SC"
"29440","1700114527",23723,35110,"Georgetown","SC"
"29607","1700825858",23724,34199,"Greenville","SC"
"29588","1730122540",23725,35125,"Myrtle Beach","SC"
"29506","1750354858",23726,35019,"Florence","SC"
"29588","1821033085",23727,35127,"Myrtle Beach","SC"
"29615","1841275138",23728,35197,"Greenville","SC"
"27025","1295780955",23729,31844,"Madison","NC"
"27048","1487668000",23730,31901,"Stoneville","NC"
"18707","1083641260",23731,23616,"Mountain Top","PA"
"17822","1326014960",23732,23175,"Danville","PA"
"18657","1972571818",23733,23619,"Tunkhannock","PA"
"54017","1144202425",23734,8435,"New Richmond","WI"
"54017","1376525246",23735,8438,"New Richmond","WI"
"36603","1124188610",23736,26704,"Mobile","AL"
"36502","1376516765",23737,26777,"Atmore","AL"
"36502","1639134695",23738,26778,"Atmore","AL"
"36401","1679593180",23739,26834,"Evergreen","AL"
"36603","1760442081",23740,26944,"Mobile","AL"
"35802","1942240445",23741,26945,"Huntsville","AL"
"79936","1427052042",23742,10878,"El Paso","TX"
"79907","1548266216",23743,10873,"El Paso","TX"
"12180","1013977438",23744,22334,"Troy","NY"
"12180","1306077912",23745,22323,"Troy","NY"
"12180","1447244371",23746,22335,"Troy","NY"
"12180","1487740080",23747,22336,"Troy","NY"
"12180","1871553206",23748,22372,"Troy","NY"
"15063","1104110436",23749,11759,"Monongahela","PA"
"16346","1366535759",23750,11761,"Seneca","PA"
"29729","1043275522",23751,31465,"Richburg","SC"
"55302","1306809496",23752,7715,"Annandale","MN"
"55102","1013977693",23753,7779,"Saint Paul","MN"
"55302","1245331800",23754,7824,"Annandale","MN"
"76508","1376617076",23755,10128,"Temple","TX"
"76508","1831151166",23756,10134,"Temple","TX"
"30560","1043203599",23757,28620,"Morganton","GA"
"30512","1356504765",23758,28622,"Blairsville","GA"
"30513","1407823859",23759,28614,"Blue Ridge","GA"
"30513","1578570644",23760,28615,"Blue Ridge","GA"
"68025","1144531088",23761,1797,"Fremont","NE"
"68114","1265582266",23762,2247,"Omaha","NE"
"68025","1447200274",23763,1794,"Fremont","NE"
"68025","1487874962",23764,1795,"Fremont","NE"
"68025","1538154141",23765,1793,"Fremont","NE"
"68025","1568476679",23766,1800,"Fremont","NE"
"68025","1659305506",23767,1792,"Fremont","NE"
"51555","1730246745",23768,2154,"Missouri Valley","IA"
"68025","1740238559",23769,1796,"Fremont","NE"
"68022","1740330745",23770,2207,"Elkhorn","NE"
"68114","1811901390",23771,1799,"Omaha","NE"
"68127","1851319743",23772,2213,"Omaha","NE"
"68022","1881616167",23773,2194,"Elkhorn","NE"
"68114","1891803698",23774,2244,"Omaha","NE"
"68025","1932159852",23775,1798,"Fremont","NE"
"68114","1982675518",23776,2243,"Omaha","NE"
"27021","1538489679",23777,32042,"King","NC"
"42367","1124029160",23778,18716,"Powderly","KY"
"42301","1144281791",23779,18678,"Owensboro","KY"
"42431","1144497538",23780,18725,"Madisonville","KY"
"42431","1174781710",23781,18698,"Madisonville","KY"
"42431","1194822817",23782,18681,"Madisonville","KY"
"42301","1285695866",23783,18677,"Owensboro","KY"
"42431","1285927277",23784,18720,"Madisonville","KY"
"42431","1295831279",23785,18687,"Madisonville","KY"
"42431","1316043516",23786,18710,"Madisonville","KY"
"42327","1336245349",23787,18693,"Calhoun","KY"
"42431","1346543816",23788,18696,"Madisonville","KY"
"42431","1366515363",23789,18683,"Madisonville","KY"
"42431","1386905446",23790,18711,"Madisonville","KY"
"42431","1467413047",23791,18686,"Madisonville","KY"
"42431","1487615787",23792,18692,"Madisonville","KY"
"42301","1487842084",23793,18690,"Owensboro","KY"
"42431","1497851562",23794,18685,"Madisonville","KY"
"42301","1548221120",23795,18689,"Owensboro","KY"
"42409","1588638969",23796,18700,"Dixon","KY"
"42301","1598800344",23797,18688,"Owensboro","KY"
"42431","1619073681",23798,18691,"Madisonville","KY"
"42431","1619238748",23799,18701,"Madisonville","KY"
"42442","1639275795",23800,18734,"Nortonville","KY"
"42431","1639425978",23801,18699,"Madisonville","KY"
"42431","1649581778",23802,18694,"Madisonville","KY"
"42431","1760662373",23803,18695,"Madisonville","KY"
"42431","1780780783",23804,18679,"Madisonville","KY"
"42431","1801157938",23805,18709,"Madisonville","KY"
"42431","1841501970",23806,18684,"Madisonville","KY"
"42431","1861468696",23807,18682,"Madisonville","KY"
"42301","1891950457",23808,18666,"Owensboro","KY"
"42431","1912268038",23809,18753,"Madisonville","KY"
"42301","1962463539",23810,18697,"Owensboro","KY"
"60016","1013978766",23811,12277,"Des Plaines","IL"
"60016","1790705663",23812,12281,"Des Plaines","IL"
"74104","1790826485",23813,3453,"Tulsa","OK"
"74104","1881635407",23814,3481,"Tulsa","OK"
"23320","1689876823",23815,33806,"Chesapeake","VA"
"76248","1306842935",23816,3144,"Keller","TX"
"31096","1366658734",23817,31242,"Wrightsville","GA"
"31096","1558312231",23818,31236,"Wrightsville","GA"
"30512","1225061120",23819,28623,"Blairsville","GA"
"55302","1013979939",23820,8472,"Annandale","MN"
"55404","1255468914",23821,8519,"Minneapolis","MN"
"55302","1275851735",23822,8521,"Annandale","MN"
"55404","1427011634",23823,8520,"Minneapolis","MN"
"55379","1487614335",23824,8517,"Shakopee","MN"
"55379","1487618195",23825,8518,"Shakopee","MN"
"55302","1508827635",23826,8465,"Annandale","MN"
"55302","1912110750",23827,8473,"Annandale","MN"
"30501","1083694905",23828,28567,"Gainesville","GA"
"30501","1326057621",23829,28558,"Gainesville","GA"
"30501","1417082876",23830,28581,"Gainesville","GA"
"30535","1598920357",23831,28562,"Demorest","GA"
"30501","1730365784",23832,28590,"Gainesville","GA"
"30501","1740273093",23833,28570,"Gainesville","GA"
"30501","1902898232",23834,28566,"Gainesville","GA"
"30501","1982860433",23835,28571,"Gainesville","GA"
"62704","1275522666",23836,13046,"Springfield","IL"
"48341","1457441461",23837,21253,"Pontiac","MI"
"48341","1649468554",23838,21254,"Pontiac","MI"
"48858","1316044613",23839,30376,"Mount Pleasant","MI"
"48858","1720035074",23840,30375,"Mount Pleasant","MI"
"48858","1992751663",23841,30378,"Mount Pleasant","MI"
"53530","1679592745",23842,6789,"Darlington","WI"
"53530","1750305629",23843,6791,"Darlington","WI"
"53530","1972522043",23844,6790,"Darlington","WI"
"78572","1598763963",23845,11392,"Mission","TX"
"18614","1972577385",23846,23810,"Dushore","PA"
"63033","1013981109",23847,13998,"Florissant","MO"
"60447","1912997743",23848,12046,"Minooka","IL"
"62056","1124079538",23849,13123,"Litchfield","IL"
"62056","1902856198",23850,13121,"Litchfield","IL"
"39759","1083601538",23851,27529,"Starkville","MS"
"17822","1205159985",23852,23796,"Danville","PA"
"40215","1861462970",23853,18322,"Louisville","KY"
"31901","1912908633",23854,18856,"Columbus","GA"
"53115","1629127915",23855,6623,"Delavan","WI"
"68629","1447300496",23856,1824,"Clarkson","NE"
"68629","1508170663",23857,1830,"Clarkson","NE"
"23502","1306813977",23858,33818,"Norfolk","VA"
"29203","1013982412",23859,35307,"Columbia","SC"
"29203","1073833364",23860,35304,"Columbia","SC"
"29203","1104812874",23861,35361,"Columbia","SC"
"29203","1154308765",23862,35318,"Columbia","SC"
"29203","1245205251",23863,35308,"Columbia","SC"
"29203","1336114834",23864,35303,"Columbia","SC"
"29203","1447278734",23865,35316,"Columbia","SC"
"29203","1447419569",23866,35305,"Columbia","SC"
"53214","1528370806",23867,35351,"Milwaukee","WI"
"29229","1669596789",23868,35346,"Columbia","SC"
"29203","1801976402",23869,35302,"Columbia","SC"
"52807","1093794968",23870,5618,"Davenport","IA"
"52806","1225324361",23871,5637,"Davenport","IA"
"52806","1275502288",23872,5632,"Davenport","IA"
"52722","1275505505",23873,5628,"Bettendorf","IA"
"52722","1508843384",23874,5633,"Bettendorf","IA"
"52807","1609840834",23875,5652,"Davenport","IA"
"52806","1710984158",23876,5648,"Davenport","IA"
"52806","1780884551",23877,5619,"Davenport","IA"
"52807","1811969181",23878,5655,"Davenport","IA"
"65301","1275602195",23879,432,"Sedalia","MO"
"18104","1366417115",23880,22972,"Allentown","PA"
"16001","1639284243",23881,23926,"Butler","PA"
"16001","1891984175",23882,23927,"Butler","PA"
"28791","1265627574",23883,34710,"Hendersonville","NC"
"28791","1598979312",23884,34727,"Hendersonville","NC"
"28791","1699703678",23885,34716,"Hendersonville","NC"
"66216","1013983568",23886,930,"Shawnee Mission","KS"
"66204","1619920220",23887,931,"Shawnee Mission","KS"
"66216","1891761342",23888,925,"Shawnee Mission","KS"
"55454","1336153725",23889,7967,"Minneapolis","MN"
"53792","1700848967",23890,7046,"Madison","WI"
"71201","1053548156",23891,27841,"Monroe","LA"
"71203","1063494748",23892,27836,"Monroe","LA"
"71201","1083621759",23893,27855,"Monroe","LA"
"71291","1083625313",23894,27806,"West Monroe","LA"
"71201","1083920086",23895,27837,"Monroe","LA"
"71201","1114159399",23896,27839,"Monroe","LA"
"71291","1255314829",23897,27864,"West Monroe","LA"
"71201","1265692156",23898,27914,"Monroe","LA"
"71201","1316114564",23899,27867,"Monroe","LA"
"71203","1326058918",23900,27820,"Monroe","LA"
"71201","1366536096",23901,27853,"Monroe","LA"
"71201","1417038746",23902,27833,"Monroe","LA"
"71203","1467422048",23903,27848,"Monroe","LA"
"71201","1477589018",23904,27817,"Monroe","LA"
"71210","1497781660",23905,27830,"Monroe","LA"
"71291","1497799456",23906,27813,"West Monroe","LA"
"71291","1508824970",23907,27823,"West Monroe","LA"
"71270","1518004142",23908,27850,"Ruston","LA"
"71291","1548204597",23909,27822,"West Monroe","LA"
"71203","1598738049",23910,27838,"Monroe","LA"
"71232","1629270962",23911,27807,"Delhi","LA"
"71291","1639478217",23912,27844,"West Monroe","LA"
"71270","1679769889",23913,27905,"Ruston","LA"
"71201","1689991564",23914,27869,"Monroe","LA"
